id,date,open,high,low,close,volume,market_capital
2573,2010/4/19,8003.02 ,8042.05 ,7845.77 ,7854.22 ,5222113.00 ,20316414.00 
2574,2010/4/20,7908.11 ,7923.27 ,7842.07 ,7900.42 ,3784679.00 ,20436438.00 
2575,2010/4/21,7949.96 ,7998.76 ,7947.90 ,7990.53 ,3928913.00 ,20676159.00 
2576,2010/4/22,7948.89 ,7985.49 ,7897.14 ,7978.69 ,3714947.00 ,20646274.00 
2577,2010/4/23,8021.71 ,8030.11 ,7996.77 ,8004.89 ,4051897.00 ,20713968.00 
2578,2010/4/26,8107.22 ,8168.47 ,8093.14 ,8158.14 ,4466187.00 ,21110379.00 
2579,2010/4/27,8174.85 ,8174.85 ,8121.14 ,8146.44 ,3968720.00 ,21079571.00 
2580,2010/4/28,7944.70 ,8092.48 ,7944.70 ,8081.55 ,4361294.00 ,20911295.00 
2581,2010/4/29,8105.96 ,8107.36 ,8053.02 ,8054.05 ,4672577.00 ,20842768.00 
2582,2010/4/30,8116.39 ,8163.94 ,7999.28 ,8004.25 ,5175249.00 ,20718082.00 
2583,2010/5/3,7979.80 ,8022.45 ,7916.04 ,7952.17 ,3475154.00 ,20590485.00 
2584,2010/5/4,8006.79 ,8010.98 ,7889.93 ,7930.77 ,3691458.00 ,20533438.00 
2585,2010/5/5,7759.18 ,7785.55 ,7695.69 ,7696.90 ,4806717.00 ,19896041.00 
2586,2010/5/6,7696.27 ,7702.11 ,7562.03 ,7579.48 ,4112634.00 ,19591009.00 
2587,2010/5/7,7393.27 ,7572.79 ,7387.19 ,7567.10 ,4793310.00 ,19558471.00 
2588,2010/5/10,7610.88 ,7664.73 ,7577.31 ,7664.73 ,3288584.00 ,19811808.00 
2589,2010/5/11,7718.17 ,7743.41 ,7608.44 ,7608.44 ,3901080.00 ,19666499.00 
2590,2010/5/12,7663.34 ,7674.52 ,7596.21 ,7602.70 ,2950786.00 ,19651113.00 
2591,2010/5/13,7703.48 ,7787.32 ,7687.55 ,7770.57 ,3818671.00 ,20085136.00 
2592,2010/5/14,7735.60 ,7772.54 ,7725.82 ,7772.13 ,2828346.00 ,20089055.00 
2593,2010/5/17,7697.79 ,7697.79 ,7574.06 ,7598.72 ,3099594.00 ,19647238.00 
2594,2010/5/18,7630.10 ,7637.99 ,7560.89 ,7585.30 ,2838781.00 ,19397013.00 
2595,2010/5/19,7527.62 ,7588.09 ,7467.20 ,7559.16 ,3430691.00 ,19330703.00 
2596,2010/5/20,7557.17 ,7557.17 ,7424.43 ,7424.43 ,3083968.00 ,18986665.00 
2597,2010/5/21,7229.17 ,7277.93 ,7164.21 ,7237.71 ,3938388.00 ,18509058.00 
2598,2010/5/24,7296.15 ,7344.92 ,7269.81 ,7322.73 ,2533264.00 ,18726268.00 
2599,2010/5/25,7238.16 ,7241.84 ,7032.40 ,7086.37 ,3965730.00 ,18121088.00 
2600,2010/5/26,7161.40 ,7174.38 ,7079.85 ,7167.35 ,3555909.00 ,18329040.00 
2601,2010/5/27,7139.45 ,7254.68 ,7105.11 ,7243.16 ,3110057.00 ,18523299.00 
2602,2010/5/28,7338.77 ,7364.01 ,7271.30 ,7295.32 ,3587392.00 ,18657647.00 
2603,2010/5/31,7312.26 ,7373.98 ,7292.54 ,7373.98 ,2453970.00 ,18860615.00 
2604,2010/6/1,7327.01 ,7348.56 ,7276.52 ,7289.33 ,2531574.00 ,18656412.00 
2605,2010/6/2,7252.79 ,7304.13 ,7159.75 ,7195.71 ,2811464.00 ,18417436.00 
2606,2010/6/3,7322.51 ,7361.70 ,7309.46 ,7360.28 ,2835791.00 ,18838415.00 
2607,2010/6/4,7377.56 ,7377.56 ,7337.35 ,7344.59 ,2501809.00 ,18798145.00 
2608,2010/6/7,7139.76 ,7172.30 ,7085.55 ,7157.83 ,2833566.00 ,18321046.00 
2609,2010/6/8,7142.31 ,7179.14 ,7128.92 ,7151.99 ,2785309.00 ,18306428.00 
2610,2010/6/9,7166.19 ,7193.04 ,7048.60 ,7071.67 ,3206290.00 ,18099675.00 
2611,2010/6/10,7134.16 ,7182.99 ,7085.34 ,7181.77 ,2475445.00 ,18382350.00 
2612,2010/6/11,7302.97 ,7321.60 ,7273.70 ,7299.49 ,3296824.00 ,18683041.00 
2613,2010/6/14,7372.93 ,7393.41 ,7347.23 ,7387.40 ,2689860.00 ,18908773.00 
2614,2010/6/15,7388.57 ,7489.68 ,7364.34 ,7454.06 ,2945038.00 ,19079288.00 
2615,2010/6/17,7503.12 ,7534.06 ,7481.72 ,7515.78 ,3283481.00 ,19214113.00 
2616,2010/6/18,7538.55 ,7538.55 ,7459.93 ,7493.11 ,2372147.00 ,19157243.00 
2617,2010/6/21,7595.93 ,7645.71 ,7562.25 ,7635.56 ,3897296.00 ,19521683.00 
2618,2010/6/22,7630.64 ,7639.66 ,7610.62 ,7612.68 ,2915535.00 ,19463821.00 
2619,2010/6/23,7576.29 ,7615.44 ,7549.98 ,7582.15 ,3003479.00 ,19386537.00 
2620,2010/6/24,7601.72 ,7607.63 ,7567.96 ,7589.89 ,3027263.00 ,19550045.00 
2621,2010/6/25,7509.72 ,7537.37 ,7463.29 ,7474.71 ,3386070.00 ,19254472.00 
2622,2010/6/28,7507.15 ,7536.61 ,7489.55 ,7500.79 ,3214804.00 ,19310741.00 
2623,2010/6/29,7554.78 ,7584.81 ,7423.57 ,7423.57 ,3400049.00 ,19111412.00 
2624,2010/6/30,7277.39 ,7337.32 ,7255.09 ,7329.37 ,3347176.00 ,18871917.00 
2625,2010/7/1,7326.89 ,7327.40 ,7251.60 ,7254.06 ,3239253.00 ,18689879.00 
2626,2010/7/2,7285.01 ,7378.77 ,7285.01 ,7330.74 ,3722907.00 ,18888161.00 
2627,2010/7/5,7351.18 ,7447.18 ,7351.18 ,7439.96 ,3421121.00 ,19169495.00 
2628,2010/7/6,7385.33 ,7548.48 ,7382.37 ,7548.48 ,4107078.00 ,19449576.00 
2629,2010/7/7,7560.22 ,7565.37 ,7517.68 ,7534.46 ,3785839.00 ,19414413.00 
2630,2010/7/8,7612.71 ,7622.46 ,7583.36 ,7608.85 ,4293064.00 ,19606213.00 
2631,2010/7/9,7644.11 ,7652.55 ,7599.84 ,7647.25 ,3599971.00 ,19704540.00 
2632,2010/7/12,7674.26 ,7705.11 ,7636.81 ,7639.55 ,3627248.00 ,19686308.00 
2633,2010/7/13,7664.71 ,7671.48 ,7587.87 ,7597.42 ,3053603.00 ,19578354.00 
2634,2010/7/14,7688.82 ,7720.63 ,7683.83 ,7714.51 ,4097599.00 ,19881019.00 
2635,2010/7/15,7699.49 ,7732.31 ,7681.87 ,7704.52 ,3933494.00 ,19854974.00 
2636,2010/7/16,7717.24 ,7719.05 ,7660.76 ,7664.57 ,4783966.00 ,19752472.00 
2637,2010/7/19,7602.68 ,7666.58 ,7596.26 ,7649.83 ,3173553.00 ,19722156.00 
2638,2010/7/20,7678.89 ,7730.88 ,7638.49 ,7712.03 ,3568672.00 ,19882059.00 
2639,2010/7/21,7742.48 ,7752.80 ,7678.30 ,7701.29 ,3847346.00 ,19854840.00 
2640,2010/7/22,7699.36 ,7718.92 ,7665.78 ,7666.34 ,3432336.00 ,19767294.00 
2641,2010/7/23,7747.03 ,7782.02 ,7739.04 ,7761.22 ,4435504.00 ,20011942.00 
2642,2010/7/26,7787.07 ,7807.07 ,7765.68 ,7787.45 ,3937946.00 ,20080387.00 
2643,2010/7/27,7806.25 ,7806.25 ,7748.01 ,7748.01 ,3638913.00 ,19978369.00 
2644,2010/7/28,7736.59 ,7786.23 ,7726.40 ,7784.81 ,4201517.00 ,20079743.00 
2645,2010/7/29,7778.74 ,7799.57 ,7738.48 ,7798.99 ,4584168.00 ,20113639.00 
2646,2010/7/30,7765.25 ,7781.24 ,7731.19 ,7760.63 ,4168812.00 ,20017966.00 
2647,2010/8/2,7829.19 ,7917.95 ,7829.19 ,7911.68 ,5253869.00 ,20503763.00 
2648,2010/8/3,7961.68 ,7970.58 ,7915.83 ,7957.53 ,5510633.00 ,20622713.00 
2649,2010/8/4,7960.30 ,7978.16 ,7938.92 ,7972.66 ,4850441.00 ,20652564.00 
2650,2010/8/5,8010.07 ,8018.74 ,7921.98 ,7936.85 ,6177439.00 ,20559566.00 
2651,2010/8/6,7938.09 ,7963.30 ,7922.29 ,7963.30 ,4348443.00 ,20629543.00 
2652,2010/8/9,7974.67 ,8040.94 ,7971.19 ,8034.49 ,5015922.00 ,20816909.00 
2653,2010/8/10,8054.29 ,8054.29 ,7975.38 ,7976.74 ,5290456.00 ,20667435.00 
2654,2010/8/11,7923.57 ,7956.90 ,7869.52 ,7895.03 ,4911392.00 ,20456349.00 
2655,2010/8/12,7789.46 ,7837.38 ,7776.66 ,7829.79 ,4426193.00 ,20288620.00 
2656,2010/8/13,7845.98 ,7906.35 ,7830.46 ,7891.58 ,4871645.00 ,20450087.00 
2657,2010/8/16,7884.28 ,7941.22 ,7850.13 ,7941.22 ,4478307.00 ,20590193.00 
2658,2010/8/17,7962.70 ,7973.15 ,7931.09 ,7931.09 ,5063874.00 ,20563095.00 
2659,2010/8/18,7978.52 ,7984.57 ,7897.18 ,7924.10 ,5349562.00 ,20544812.00 
2660,2010/8/19,7925.48 ,7948.73 ,7886.73 ,7928.94 ,5016845.00 ,20552828.00 
2661,2010/8/20,7915.16 ,7941.61 ,7905.01 ,7927.31 ,4045147.00 ,20547924.00 
2662,2010/8/23,7938.21 ,8013.12 ,7924.10 ,7975.93 ,4667667.00 ,20674806.00 
2663,2010/8/24,7983.62 ,7990.49 ,7940.64 ,7940.64 ,4756089.00 ,20584900.00 
2664,2010/8/25,7889.57 ,7889.57 ,7736.98 ,7736.98 ,5749942.00 ,20062789.00 
2665,2010/8/26,7743.32 ,7758.14 ,7666.51 ,7689.74 ,4450720.00 ,19939239.00 
2666,2010/8/27,7702.59 ,7722.91 ,7662.23 ,7722.91 ,3477246.00 ,20025590.00 
2667,2010/8/30,7797.26 ,7806.91 ,7737.28 ,7741.20 ,3394011.00 ,20073254.00 
2668,2010/8/31,7669.31 ,7687.47 ,7577.10 ,7616.28 ,4218998.00 ,19753151.00 
2669,2010/9/1,7643.61 ,7679.43 ,7625.72 ,7668.25 ,3652901.00 ,19925136.00 
2670,2010/9/2,7764.80 ,7780.53 ,7715.31 ,7720.82 ,4101706.00 ,20062614.00 
2671,2010/9/3,7770.93 ,7830.21 ,7770.93 ,7830.21 ,4511176.00 ,20343604.00 
2672,2010/9/6,7879.70 ,7902.56 ,7841.83 ,7890.95 ,4288898.00 ,20501773.00 
2673,2010/9/7,7914.38 ,7922.07 ,7876.67 ,7884.40 ,4494203.00 ,20483532.00 
2674,2010/9/8,7866.35 ,7898.76 ,7824.65 ,7851.31 ,4233877.00 ,20398038.00 
2675,2010/9/9,7901.83 ,7903.47 ,7817.87 ,7835.54 ,4315208.00 ,20356919.00 
2676,2010/9/10,7900.56 ,7911.66 ,7859.33 ,7890.11 ,4196331.00 ,20499878.00 
2677,2010/9/13,7961.98 ,8091.30 ,7946.98 ,8091.30 ,5184462.00 ,21018219.00 
2678,2010/9/14,8121.68 ,8132.60 ,8081.79 ,8132.60 ,4843342.00 ,21119755.00 
2679,2010/9/15,8152.63 ,8163.82 ,8113.97 ,8163.82 ,4877055.00 ,21205895.00 
2680,2010/9/16,8174.85 ,8182.80 ,8099.75 ,8099.75 ,4625938.00 ,21042653.00 
2681,2010/9/17,8150.94 ,8197.82 ,8134.30 ,8158.33 ,5187801.00 ,21196715.00 
2682,2010/9/20,8174.88 ,8195.74 ,8161.82 ,8186.96 ,4442388.00 ,21266079.00 
2683,2010/9/21,8249.60 ,8251.42 ,8177.40 ,8196.40 ,4677484.00 ,21291278.00 
2684,2010/9/23,8201.68 ,8223.22 ,8154.97 ,8202.54 ,4594753.00 ,21309366.00 
2685,2010/9/24,8182.16 ,8190.96 ,8129.21 ,8166.62 ,4180039.00 ,21216622.00 
2686,2010/9/27,8239.11 ,8240.86 ,8189.38 ,8191.54 ,4655491.00 ,21283242.00 
2687,2010/9/28,8201.81 ,8211.42 ,8173.26 ,8189.44 ,3651180.00 ,21272326.00 
2688,2010/9/29,8241.65 ,8286.93 ,8218.75 ,8240.89 ,5175234.00 ,21409213.00 
2689,2010/9/30,8259.24 ,8267.55 ,8204.84 ,8237.78 ,4519282.00 ,21410453.00 
2690,2010/10/1,8259.08 ,8260.28 ,8220.73 ,8244.18 ,3913998.00 ,21432528.00 
2691,2010/10/4,8261.16 ,8300.04 ,8240.67 ,8246.10 ,5044271.00 ,21413472.00 
2692,2010/10/5,8217.86 ,8217.86 ,8155.30 ,8200.43 ,4478093.00 ,21295020.00 
2693,2010/10/6,8296.23 ,8301.39 ,8267.61 ,8284.03 ,5686877.00 ,21513093.00 
2694,2010/10/7,8304.91 ,8310.80 ,8270.31 ,8283.92 ,5237482.00 ,21511667.00 
2695,2010/10/8,8306.32 ,8309.91 ,8232.02 ,8244.19 ,4266471.00 ,21407873.00 
2696,2010/10/11,8277.78 ,8277.78 ,8165.20 ,8176.76 ,3758625.00 ,21231567.00 
2697,2010/10/12,8176.70 ,8180.39 ,8058.59 ,8090.22 ,4043883.00 ,21007690.00 
2698,2010/10/13,8116.69 ,8143.19 ,8067.87 ,8106.66 ,3738492.00 ,21049971.00 
2699,2010/10/14,8181.51 ,8252.20 ,8178.34 ,8215.45 ,4600850.00 ,21332714.00 
2700,2010/10/15,8216.87 ,8242.77 ,8184.29 ,8205.30 ,4816045.00 ,21312272.00 
2701,2010/10/18,8209.39 ,8209.39 ,8057.12 ,8060.54 ,4410613.00 ,20935701.00 
2702,2010/10/19,8044.90 ,8074.68 ,8018.31 ,8046.23 ,3226897.00 ,20902682.00 
2703,2010/10/20,7993.43 ,8131.19 ,7992.81 ,8124.62 ,3681808.00 ,21105883.00 
2704,2010/10/21,8135.57 ,8171.49 ,8109.79 ,8131.23 ,4274619.00 ,21122589.00 
2705,2010/10/22,8169.51 ,8174.03 ,8148.26 ,8168.06 ,3804752.00 ,21218896.00 
2706,2010/10/25,8204.01 ,8307.59 ,8199.49 ,8306.98 ,4613797.00 ,21581147.00 
2707,2010/10/26,8336.95 ,8353.86 ,8319.01 ,8343.23 ,4381458.00 ,21674694.00 
2708,2010/10/27,8369.75 ,8372.52 ,8285.73 ,8291.04 ,4148640.00 ,21538804.00 
2709,2010/10/28,8315.00 ,8386.29 ,8281.52 ,8354.05 ,4689254.00 ,21679735.00 
2710,2010/10/29,8348.39 ,8348.39 ,8278.72 ,8287.09 ,3734977.00 ,21507353.00 
2711,2010/11/1,8343.52 ,8407.91 ,8343.52 ,8379.75 ,4365137.00 ,21792338.00 
2712,2010/11/2,8380.06 ,8390.10 ,8344.76 ,8344.76 ,4231721.00 ,21701628.00 
2713,2010/11/3,8394.53 ,8398.30 ,8273.47 ,8293.90 ,4845837.00 ,21569188.00 
2714,2010/11/4,8321.36 ,8367.19 ,8317.86 ,8357.85 ,3826715.00 ,21764333.00 
2715,2010/11/5,8444.81 ,8458.47 ,8420.65 ,8449.34 ,5760990.00 ,22000909.00 
2716,2010/11/8,8473.66 ,8473.66 ,8416.20 ,8430.58 ,5053649.00 ,21951450.00 
2717,2010/11/9,8430.70 ,8457.41 ,8421.13 ,8445.63 ,3787656.00 ,21980244.00 
2718,2010/11/10,8457.09 ,8471.57 ,8425.24 ,8450.63 ,4466541.00 ,21992515.00 
2719,2010/11/11,8437.02 ,8458.49 ,8422.96 ,8436.95 ,3790891.00 ,21937415.00 
2720,2010/11/12,8404.43 ,8416.35 ,8309.36 ,8316.05 ,3796713.00 ,21622554.00 
2721,2010/11/15,8287.83 ,8301.35 ,8226.71 ,8240.65 ,3422020.00 ,21447764.00 
2722,2010/11/16,8234.22 ,8324.51 ,8234.22 ,8312.21 ,3360063.00 ,21632546.00 
2723,2010/11/17,8249.95 ,8284.51 ,8228.24 ,8255.54 ,3188886.00 ,21485210.00 
2724,2010/11/18,8285.55 ,8286.92 ,8238.77 ,8283.45 ,2977979.00 ,21563261.00 
2725,2010/11/19,8344.66 ,8372.16 ,8283.27 ,8306.12 ,3540496.00 ,21627476.00 
2726,2010/11/22,8343.32 ,8391.25 ,8334.42 ,8374.91 ,3146892.00 ,21806544.00 
2727,2010/11/23,8388.26 ,8396.49 ,8323.81 ,8328.63 ,3630213.00 ,21686198.00 
2728,2010/11/24,8277.33 ,8337.19 ,8277.33 ,8297.05 ,3382828.00 ,21603374.00 
2729,2010/11/25,8337.90 ,8355.39 ,8330.92 ,8349.99 ,3568317.00 ,21742663.00 
2730,2010/11/26,8371.27 ,8371.27 ,8312.15 ,8312.15 ,3727985.00 ,21654040.00 
2731,2010/11/29,8399.77 ,8401.42 ,8331.51 ,8367.17 ,3833585.00 ,21798378.00 
2732,2010/11/30,8384.64 ,8443.38 ,8363.97 ,8372.48 ,5145869.00 ,21815773.00 
2733,2010/12/1,8430.60 ,8520.11 ,8428.64 ,8520.11 ,5681038.00 ,22383492.00 
2734,2010/12/2,8598.01 ,8641.13 ,8572.65 ,8585.77 ,6374432.00 ,22555990.00 
2735,2010/12/3,8630.88 ,8659.62 ,8618.26 ,8624.01 ,5299087.00 ,22655791.00 
2736,2010/12/6,8675.45 ,8718.53 ,8675.45 ,8702.23 ,5114279.00 ,22861766.00 
2737,2010/12/7,8716.00 ,8716.00 ,8654.49 ,8704.39 ,4593692.00 ,22867529.00 
2738,2010/12/8,8727.88 ,8729.70 ,8683.98 ,8703.79 ,4573212.00 ,22865245.00 
2739,2010/12/9,8769.34 ,8782.82 ,8736.77 ,8753.84 ,6461735.00 ,22995379.00 
2740,2010/12/10,8740.71 ,8744.67 ,8684.05 ,8718.83 ,5499868.00 ,22904318.00 
2741,2010/12/13,8748.64 ,8764.51 ,8736.54 ,8736.59 ,4740983.00 ,22951225.00 
2742,2010/12/14,8771.90 ,8789.25 ,8717.53 ,8740.43 ,5224552.00 ,22960119.00 
2743,2010/12/15,8755.32 ,8756.71 ,8698.41 ,8756.71 ,5114530.00 ,23002805.00 
2744,2010/12/16,8770.74 ,8797.98 ,8767.44 ,8782.20 ,5158525.00 ,23069723.00 
2745,2010/12/17,8828.05 ,8860.38 ,8817.51 ,8817.90 ,5848125.00 ,23164060.00 
2746,2010/12/20,8861.09 ,8861.09 ,8740.30 ,8768.72 ,4554625.00 ,23034285.00 
2747,2010/12/21,8802.86 ,8827.79 ,8772.59 ,8827.79 ,4045030.00 ,23192073.00 
2748,2010/12/22,8847.27 ,8865.42 ,8834.32 ,8860.49 ,4955324.00 ,23266878.00 
2749,2010/12/23,8891.41 ,8914.34 ,8874.87 ,8898.87 ,5518750.00 ,23368246.00 
2750,2010/12/24,8910.61 ,8911.41 ,8861.01 ,8861.10 ,5113189.00 ,23270400.00 
2751,2010/12/27,8866.67 ,8908.42 ,8828.67 ,8892.31 ,4908099.00 ,23352338.00 
2752,2010/12/28,8919.26 ,8919.26 ,8839.83 ,8870.76 ,4407401.00 ,23296980.00 
2753,2010/12/29,8878.10 ,8893.14 ,8844.67 ,8866.35 ,6494050.00 ,23291288.00 
2754,2010/12/30,8883.21 ,8920.79 ,8871.07 ,8907.91 ,5381325.00 ,23417973.00 
2755,2010/12/31,8936.11 ,8990.38 ,8932.64 ,8972.50 ,6480653.00 ,23594894.00 
2756,2011/1/3,9039.63 ,9041.32 ,8994.50 ,9025.30 ,6668624.00 ,23860049.00 
2757,2011/1/4,9045.11 ,9046.18 ,8988.58 ,8997.19 ,7000414.00 ,23784262.00 
2758,2011/1/5,9014.32 ,9027.16 ,8812.36 ,8846.31 ,7666161.00 ,23385384.00 
2759,2011/1/6,8866.23 ,8883.21 ,8813.63 ,8883.21 ,5882916.00 ,23483241.00 
2760,2011/1/7,8905.25 ,8907.11 ,8738.93 ,8782.72 ,6301315.00 ,22516518.00 
2761,2011/1/10,8798.05 ,8817.88 ,8762.50 ,8817.88 ,4240619.00 ,22610867.00 
2762,2011/1/11,8810.77 ,8935.27 ,8794.77 ,8931.36 ,5152771.00 ,22900690.00 
2763,2011/1/12,8992.01 ,9000.78 ,8955.47 ,8965.00 ,5604573.00 ,22985215.00 
2764,2011/1/13,9034.17 ,9034.17 ,8948.23 ,8975.58 ,5632000.00 ,23011760.00 
2765,2011/1/14,8985.34 ,8998.14 ,8937.50 ,8972.51 ,4141531.00 ,23003807.00 
2766,2011/1/17,8998.89 ,9006.36 ,8921.19 ,8925.09 ,5099018.00 ,22880225.00 
2767,2011/1/18,8889.84 ,9003.45 ,8887.03 ,8988.00 ,5269035.00 ,23052133.00 
2768,2011/1/19,9023.30 ,9092.28 ,9005.77 ,9086.02 ,5587861.00 ,23308241.00 
2769,2011/1/20,9059.80 ,9063.52 ,9017.80 ,9022.17 ,4516673.00 ,23143541.00 
2770,2011/1/21,8935.29 ,8980.54 ,8892.27 ,8954.38 ,4591419.00 ,22969449.00 
2771,2011/1/24,8983.59 ,8993.56 ,8927.49 ,8947.79 ,3914740.00 ,22952184.00 
2772,2011/1/25,9001.74 ,9032.30 ,8991.39 ,8991.39 ,4347751.00 ,23063633.00 
2773,2011/1/26,9010.41 ,9072.76 ,9009.18 ,9055.59 ,4745714.00 ,23229819.00 
2774,2011/1/27,9093.54 ,9126.93 ,9092.97 ,9102.33 ,4911766.00 ,23353202.00 
2775,2011/1/28,9122.16 ,9154.93 ,9095.71 ,9145.35 ,4901183.00 ,23472839.00 
2776,2011/2/8,9220.69 ,9220.69 ,9085.41 ,9111.46 ,5329466.00 ,23547544.00 
2777,2011/2/9,9107.96 ,9129.88 ,8992.64 ,9006.82 ,5111081.00 ,23277855.00 
2778,2011/2/10,8962.07 ,8979.35 ,8836.56 ,8836.56 ,5253941.00 ,22837559.00 
2779,2011/2/11,8842.41 ,8842.41 ,8574.65 ,8609.86 ,6427352.00 ,22249995.00 
2780,2011/2/14,8666.61 ,8715.97 ,8626.66 ,8685.47 ,4426847.00 ,22446033.00 
2781,2011/2/15,8679.12 ,8753.05 ,8565.05 ,8721.93 ,4732315.00 ,22539368.00 
2782,2011/2/16,8740.32 ,8767.09 ,8702.81 ,8712.96 ,4453966.00 ,22516786.00 
2783,2011/2/17,8738.71 ,8745.65 ,8669.77 ,8683.88 ,4584619.00 ,22441378.00 
2784,2011/2/18,8763.69 ,8874.50 ,8763.69 ,8843.84 ,4949054.00 ,22855248.00 
2785,2011/2/21,8867.16 ,8867.16 ,8797.25 ,8839.22 ,4238360.00 ,22842271.00 
2786,2011/2/22,8744.81 ,8744.81 ,8613.34 ,8673.67 ,5465912.00 ,22413691.00 
2787,2011/2/23,8604.32 ,8673.20 ,8521.25 ,8528.94 ,4938131.00 ,22039249.00 
2788,2011/2/24,8561.16 ,8633.24 ,8541.64 ,8541.64 ,4113972.00 ,22072540.00 
2789,2011/2/25,8597.87 ,8635.04 ,8470.09 ,8599.65 ,5494485.00 ,22226771.00 
2790,2011/3/1,8611.79 ,8734.24 ,8611.79 ,8727.56 ,4328209.00 ,23258892.00 
2791,2011/3/2,8675.37 ,8709.57 ,8619.90 ,8619.90 ,4171061.00 ,22972155.00 
2792,2011/3/3,8661.63 ,8758.89 ,8661.63 ,8738.37 ,4732888.00 ,23287379.00 
2793,2011/3/4,8815.52 ,8829.23 ,8771.89 ,8784.40 ,4787283.00 ,23409619.00 
2794,2011/3/7,8769.87 ,8769.87 ,8706.38 ,8713.79 ,3691505.00 ,23222444.00 
2795,2011/3/8,8692.10 ,8768.31 ,8692.10 ,8747.75 ,3971494.00 ,23312505.00 
2796,2011/3/9,8810.35 ,8824.41 ,8730.74 ,8750.02 ,4411628.00 ,23320606.00 
2797,2011/3/10,8754.41 ,8754.41 ,8635.75 ,8642.90 ,4426047.00 ,23034879.00 
2798,2011/3/11,8566.91 ,8593.71 ,8513.51 ,8567.82 ,4024242.00 ,22834467.00 
2799,2011/3/14,8616.29 ,8616.29 ,8395.11 ,8520.02 ,5092537.00 ,22703833.00 
2800,2011/3/15,8493.83 ,8519.90 ,8070.52 ,8234.78 ,7200363.00 ,21944637.00 
2801,2011/3/16,8317.38 ,8372.02 ,8257.08 ,8324.58 ,5048667.00 ,22184311.00 
2802,2011/3/17,8190.50 ,8282.69 ,8150.73 ,8282.69 ,4710714.00 ,22072283.00 
2803,2011/3/18,8343.79 ,8399.17 ,8312.88 ,8394.75 ,4629019.00 ,22371037.00 
2804,2011/3/21,8421.66 ,8508.20 ,8394.22 ,8467.71 ,3744774.00 ,22562670.00 
2805,2011/3/22,8523.27 ,8552.82 ,8508.04 ,8508.04 ,4221597.00 ,22671680.00 
2806,2011/3/23,8529.93 ,8551.12 ,8481.96 ,8545.08 ,3791637.00 ,22770884.00 
2807,2011/3/24,8589.71 ,8603.43 ,8550.60 ,8576.40 ,3785260.00 ,22815381.00 
2808,2011/3/25,8645.37 ,8658.05 ,8587.84 ,8610.39 ,3846329.00 ,22905310.00 
2809,2011/3/28,8587.99 ,8604.24 ,8549.26 ,8553.06 ,3023490.00 ,22752490.00 
2810,2011/3/29,8538.44 ,8596.57 ,8522.57 ,8596.57 ,3427374.00 ,22867197.00 
2811,2011/3/30,8605.83 ,8671.59 ,8605.83 ,8646.31 ,3867230.00 ,22998556.00 
2812,2011/3/31,8683.69 ,8685.44 ,8608.05 ,8683.30 ,3751858.00 ,23102653.00 
2813,2011/4/1,8697.84 ,8705.13 ,8654.40 ,8705.13 ,3186692.00 ,23159794.00 
2814,2011/4/6,8772.13 ,8860.02 ,8767.21 ,8851.98 ,4464196.00 ,23550551.00 
2815,2011/4/7,8884.84 ,8901.72 ,8828.92 ,8901.72 ,4041900.00 ,23683355.00 
2816,2011/4/8,8904.44 ,8929.06 ,8862.49 ,8894.54 ,4627855.00 ,23665272.00 
2817,2011/4/11,8922.75 ,8922.75 ,8836.38 ,8880.27 ,3774171.00 ,23626426.00 
2818,2011/4/12,8839.22 ,8839.22 ,8708.86 ,8732.59 ,3715733.00 ,23233109.00 
2819,2011/4/13,8727.95 ,8780.20 ,8700.08 ,8780.20 ,3406888.00 ,23359913.00 
2820,2011/4/14,8787.75 ,8835.39 ,8772.30 ,8802.73 ,3623194.00 ,23419596.00 
2821,2011/4/15,8828.63 ,8834.07 ,8716.70 ,8718.12 ,3830377.00 ,23196335.00 
2822,2011/4/18,8752.56 ,8764.65 ,8703.11 ,8714.48 ,3445887.00 ,23185987.00 
2823,2011/4/19,8643.40 ,8658.97 ,8592.23 ,8638.55 ,3615303.00 ,22983874.00 
2824,2011/4/20,8704.48 ,8813.28 ,8698.97 ,8813.28 ,4195397.00 ,23436348.00 
2825,2011/4/21,8893.07 ,8992.08 ,8892.06 ,8957.65 ,5492314.00 ,23820497.00 
2826,2011/4/22,8980.43 ,8992.67 ,8956.07 ,8969.43 ,4172311.00 ,23859787.00 
2827,2011/4/25,9015.91 ,9037.09 ,8950.75 ,8950.75 ,4087943.00 ,23810488.00 
2828,2011/4/26,8894.01 ,8966.86 ,8866.74 ,8948.14 ,3804780.00 ,23802891.00 
2829,2011/4/27,9012.28 ,9060.50 ,9012.28 ,9049.25 ,4700943.00 ,24070841.00 
2830,2011/4/28,9088.97 ,9099.75 ,9021.36 ,9040.77 ,4665323.00 ,24047777.00 
2831,2011/4/29,9050.49 ,9058.78 ,8943.99 ,9007.87 ,5044799.00 ,23963885.00 
2832,2011/5/3,9014.33 ,9018.70 ,8895.25 ,8946.08 ,4249963.00 ,23810179.00 
2833,2011/5/4,8937.30 ,8947.35 ,8864.55 ,8947.35 ,3785933.00 ,23814477.00 
2834,2011/5/5,8930.24 ,9029.58 ,8907.97 ,9018.61 ,4247238.00 ,24003549.00 
2835,2011/5/6,8997.73 ,9018.40 ,8954.81 ,8977.23 ,4229014.00 ,23895963.00 
